location,origin_date,target_date,output_type,output_type_id,value,target
Cal_S,2025-06-30,2025-10-31,cdf,0,0.20000000298023224,No WNV activity
Cal_S,2025-06-30,2025-10-31,quantile,0.01,0.0,WNV cases
Cal_S,2025-06-30,2025-10-31,quantile,0.1,0.0,WNV cases
Cal_S,2025-06-30,2025-10-31,quantile,0.15,0.0,WNV cases
Cal_S,2025-06-30,2025-10-31,quantile,0.2,0.0,WNV cases
Cal_S,2025-06-30,2025-10-31,quantile,0.25,0.4549569934606552,WNV cases
Cal_S,2025-06-30,2025-10-31,quantile,0.3,0.6459745466709137,WNV cases
Cal_S,2025-06-30,2025-10-31,quantile,0.35,0.8223356306552887,WNV cases
Cal_S,2025-06-30,2025-10-31,quantile,0.4,1.0,WNV cases
Cal_S,2025-06-30,2025-10-31,quantile,0.45,1.1340636610984802,WNV cases
Cal_S,2025-06-30,2025-10-31,quantile,0.05,0.0,WNV cases
Cal_S,2025-06-30,2025-10-31,quantile,0.5,1.2755279541015625,WNV cases
Cal_S,2025-06-30,2025-10-31,quantile,0.55,1.4263896346092224,WNV cases
Cal_S,2025-06-30,2025-10-31,quantile,0.6,1.5892044305801392,WNV cases
Cal_S,2025-06-30,2025-10-31,quantile,0.65,1.7685712575912476,WNV cases
Cal_S,2025-06-30,2025-10-31,quantile,0.7,1.9701115489006042,WNV cases
Cal_S,2025-06-30,2025-10-31,quantile,0.75,2.2160321474075317,WNV cases
Cal_S,2025-06-30,2025-10-31,quantile,0.8,2.5652400255203247,WNV cases
Cal_S,2025-06-30,2025-10-31,quantile,0.85,3.033634901046753,WNV cases
Cal_S,2025-06-30,2025-10-31,quantile,0.9,3.7352170944213867,WNV cases
Cal_S,2025-06-30,2025-10-31,quantile,0.95,5.043506383895874,WNV cases
Cal_S,2025-06-30,2025-10-31,quantile,0.99,8.729000568389893,WNV cases
Cal_S,2025-06-30,2025-11-30,cdf,0,0.800000011920929,No WNV activity
Cal_S,2025-06-30,2025-11-30,quantile,0.01,0.0,WNV cases
Cal_S,2025-06-30,2025-11-30,quantile,0.1,0.0,WNV cases
Cal_S,2025-06-30,2025-11-30,quantile,0.15,0.0,WNV cases
Cal_S,2025-06-30,2025-11-30,quantile,0.2,0.0,WNV cases
Cal_S,2025-06-30,2025-11-30,quantile,0.25,0.0,WNV cases
Cal_S,2025-06-30,2025-11-30,quantile,0.3,0.0,WNV cases
Cal_S,2025-06-30,2025-11-30,quantile,0.35,0.0,WNV cases
Cal_S,2025-06-30,2025-11-30,quantile,0.4,0.0,WNV cases
Cal_S,2025-06-30,2025-11-30,quantile,0.45,0.0,WNV cases
Cal_S,2025-06-30,2025-11-30,quantile,0.05,0.0,WNV cases
Cal_S,2025-06-30,2025-11-30,quantile,0.5,0.0,WNV cases
Cal_S,2025-06-30,2025-11-30,quantile,0.55,0.0,WNV cases
Cal_S,2025-06-30,2025-11-30,quantile,0.6,0.0,WNV cases
Cal_S,2025-06-30,2025-11-30,quantile,0.65,0.0,WNV cases
Cal_S,2025-06-30,2025-11-30,quantile,0.7,0.0,WNV cases
Cal_S,2025-06-30,2025-11-30,quantile,0.75,0.0,WNV cases
Cal_S,2025-06-30,2025-11-30,quantile,0.8,0.0,WNV cases
Cal_S,2025-06-30,2025-11-30,quantile,0.85,1.0,WNV cases
Cal_S,2025-06-30,2025-11-30,quantile,0.9,1.328165054321289,WNV cases
Cal_S,2025-06-30,2025-11-30,quantile,0.95,1.75,WNV cases
Cal_S,2025-06-30,2025-11-30,quantile,0.99,2.6504091024398804,WNV cases
Cal_S,2025-06-30,2025-12-31,cdf,0,0.8499999940395355,No WNV activity
Cal_S,2025-06-30,2025-12-31,quantile,0.01,0.0,WNV cases
Cal_S,2025-06-30,2025-12-31,quantile,0.1,0.0,WNV cases
Cal_S,2025-06-30,2025-12-31,quantile,0.15,0.0,WNV cases
Cal_S,2025-06-30,2025-12-31,quantile,0.2,0.0,WNV cases
Cal_S,2025-06-30,2025-12-31,quantile,0.25,0.0,WNV cases
Cal_S,2025-06-30,2025-12-31,quantile,0.3,0.0,WNV cases
Cal_S,2025-06-30,2025-12-31,quantile,0.35,0.0,WNV cases
Cal_S,2025-06-30,2025-12-31,quantile,0.4,0.0,WNV cases
Cal_S,2025-06-30,2025-12-31,quantile,0.45,0.0,WNV cases
Cal_S,2025-06-30,2025-12-31,quantile,0.05,0.0,WNV cases
Cal_S,2025-06-30,2025-12-31,quantile,0.5,0.0,WNV cases
Cal_S,2025-06-30,2025-12-31,quantile,0.55,0.0,WNV cases
Cal_S,2025-06-30,2025-12-31,quantile,0.6,0.0,WNV cases
Cal_S,2025-06-30,2025-12-31,quantile,0.65,0.0,WNV cases
Cal_S,2025-06-30,2025-12-31,quantile,0.7,0.0,WNV cases
Cal_S,2025-06-30,2025-12-31,quantile,0.75,0.0,WNV cases
Cal_S,2025-06-30,2025-12-31,quantile,0.8,0.0,WNV cases
Cal_S,2025-06-30,2025-12-31,quantile,0.85,0.5,WNV cases
Cal_S,2025-06-30,2025-12-31,quantile,0.9,0.7134750485420227,WNV cases
Cal_S,2025-06-30,2025-12-31,quantile,0.95,1.559694766998291,WNV cases
Cal_S,2025-06-30,2025-12-31,quantile,0.99,2.3374399542808533,WNV cases
LAO_G,2025-06-30,2025-07-31,cdf,0,0.02500000037252903,No WNV activity
LAO_G,2025-06-30,2025-07-31,quantile,0.01,0.2604595720767975,WNV cases
LAO_G,2025-06-30,2025-07-31,quantile,0.1,1.1361051201820374,WNV cases
LAO_G,2025-06-30,2025-07-31,quantile,0.15,1.4201675653457642,WNV cases
LAO_G,2025-06-30,2025-07-31,quantile,0.2,1.6726652383804321,WNV cases
LAO_G,2025-06-30,2025-07-31,quantile,0.25,1.9154160022735596,WNV cases
LAO_G,2025-06-30,2025-07-31,quantile,0.3,2.1606122255325317,WNV cases
LAO_G,2025-06-30,2025-07-31,quantile,0.35,2.4157131910324097,WNV cases
LAO_G,2025-06-30,2025-07-31,quantile,0.4,2.686066746711731,WNV cases
LAO_G,2025-06-30,2025-07-31,quantile,0.45,2.9727832078933716,WNV cases
LAO_G,2025-06-30,2025-07-31,quantile,0.05,0.4537203311920166,WNV cases
LAO_G,2025-06-30,2025-07-31,quantile,0.5,3.280431032180786,WNV cases
LAO_G,2025-06-30,2025-07-31,quantile,0.55,3.6135650873184204,WNV cases
LAO_G,2025-06-30,2025-07-31,quantile,0.6,3.9791001081466675,WNV cases
LAO_G,2025-06-30,2025-07-31,quantile,0.65,4.388648509979248,WNV cases
LAO_G,2025-06-30,2025-07-31,quantile,0.7,4.987272262573242,WNV cases
LAO_G,2025-06-30,2025-07-31,quantile,0.75,6.054636716842651,WNV cases
LAO_G,2025-06-30,2025-07-31,quantile,0.8,7.330456256866455,WNV cases
LAO_G,2025-06-30,2025-07-31,quantile,0.85,9.156314373016357,WNV cases
LAO_G,2025-06-30,2025-07-31,quantile,0.9,11.137959957122803,WNV cases
LAO_G,2025-06-30,2025-07-31,quantile,0.95,14.711720943450928,WNV cases
LAO_G,2025-06-30,2025-07-31,quantile,0.99,24.812155723571777,WNV cases
LAO_G,2025-06-30,2025-08-31,cdf,0,0.02500000037252903,No WNV activity
LAO_G,2025-06-30,2025-08-31,quantile,0.01,0.5225860476493835,WNV cases
LAO_G,2025-06-30,2025-08-31,quantile,0.1,2.7933390140533447,WNV cases
LAO_G,2025-06-30,2025-08-31,quantile,0.15,3.6542919874191284,WNV cases
LAO_G,2025-06-30,2025-08-31,quantile,0.2,4.459149479866028,WNV cases
LAO_G,2025-06-30,2025-08-31,quantile,0.25,5.2636590003967285,WNV cases
LAO_G,2025-06-30,2025-08-31,quantile,0.3,6.099986791610718,WNV cases
LAO_G,2025-06-30,2025-08-31,quantile,0.35,6.989112854003906,WNV cases
LAO_G,2025-06-30,2025-08-31,quantile,0.4,7.820089340209961,WNV cases
LAO_G,2025-06-30,2025-08-31,quantile,0.45,8.573457717895508,WNV cases
LAO_G,2025-06-30,2025-08-31,quantile,0.05,1.0746901035308838,WNV cases
LAO_G,2025-06-30,2025-08-31,quantile,0.5,9.373015880584717,WNV cases
LAO_G,2025-06-30,2025-08-31,quantile,0.55,10.242480278015137,WNV cases
LAO_G,2025-06-30,2025-08-31,quantile,0.6,11.388479709625244,WNV cases
LAO_G,2025-06-30,2025-08-31,quantile,0.65,12.722259998321533,WNV cases
LAO_G,2025-06-30,2025-08-31,quantile,0.7,14.334413528442383,WNV cases
LAO_G,2025-06-30,2025-08-31,quantile,0.75,16.363097190856934,WNV cases
LAO_G,2025-06-30,2025-08-31,quantile,0.8,18.951356887817383,WNV cases
LAO_G,2025-06-30,2025-08-31,quantile,0.85,22.52301597595215,WNV cases
LAO_G,2025-06-30,2025-08-31,quantile,0.9,28.066920280456543,WNV cases
LAO_G,2025-06-30,2025-08-31,quantile,0.95,39.11462211608887,WNV cases
LAO_G,2025-06-30,2025-08-31,quantile,0.99,76.54298210144043,WNV cases
LAO_G,2025-06-30,2025-09-30,cdf,0,0.004999999888241291,No WNV activity
LAO_G,2025-06-30,2025-09-30,quantile,0.01,0.6563706398010254,WNV cases
LAO_G,2025-06-30,2025-09-30,quantile,0.1,3.8103972673416138,WNV cases
LAO_G,2025-06-30,2025-09-30,quantile,0.15,4.858837127685547,WNV cases
LAO_G,2025-06-30,2025-09-30,quantile,0.2,5.888192653656006,WNV cases
LAO_G,2025-06-30,2025-09-30,quantile,0.25,6.941835880279541,WNV cases
LAO_G,2025-06-30,2025-09-30,quantile,0.3,7.722840070724487,WNV cases
LAO_G,2025-06-30,2025-09-30,quantile,0.35,8.538018465042114,WNV cases
LAO_G,2025-06-30,2025-09-30,quantile,0.4,9.393426895141602,WNV cases
LAO_G,2025-06-30,2025-09-30,quantile,0.45,10.299265384674072,WNV cases
LAO_G,2025-06-30,2025-09-30,quantile,0.05,2.637024998664856,WNV cases
LAO_G,2025-06-30,2025-09-30,quantile,0.5,11.266339302062988,WNV cases
LAO_G,2025-06-30,2025-09-30,quantile,0.55,12.307876110076904,WNV cases
LAO_G,2025-06-30,2025-09-30,quantile,0.6,13.445313453674316,WNV cases
LAO_G,2025-06-30,2025-09-30,quantile,0.65,14.715967655181885,WNV cases
LAO_G,2025-06-30,2025-09-30,quantile,0.7,16.175504207611084,WNV cases
LAO_G,2025-06-30,2025-09-30,quantile,0.75,17.943819999694824,WNV cases
LAO_G,2025-06-30,2025-09-30,quantile,0.8,20.675310134887695,WNV cases
LAO_G,2025-06-30,2025-09-30,quantile,0.85,24.931299209594727,WNV cases
LAO_G,2025-06-30,2025-09-30,quantile,0.9,31.58080291748047,WNV cases
LAO_G,2025-06-30,2025-09-30,quantile,0.95,44.92045783996582,WNV cases
LAO_G,2025-06-30,2025-09-30,quantile,0.99,87.5489273071289,WNV cases
LAO_G,2025-06-30,2025-10-31,cdf,0,0.004999999888241291,No WNV activity
LAO_G,2025-06-30,2025-10-31,quantile,0.01,0.3433991074562073,WNV cases
LAO_G,2025-06-30,2025-10-31,quantile,0.1,1.7483552694320679,WNV cases
LAO_G,2025-06-30,2025-10-31,quantile,0.15,2.1693267822265625,WNV cases
LAO_G,2025-06-30,2025-10-31,quantile,0.2,2.5704630613327026,WNV cases
LAO_G,2025-06-30,2025-10-31,quantile,0.25,2.9709198474884033,WNV cases
LAO_G,2025-06-30,2025-10-31,quantile,0.3,3.412846803665161,WNV cases
LAO_G,2025-06-30,2025-10-31,quantile,0.35,3.857024312019348,WNV cases
LAO_G,2025-06-30,2025-10-31,quantile,0.4,4.329026460647583,WNV cases
LAO_G,2025-06-30,2025-10-31,quantile,0.45,4.837128162384033,WNV cases
LAO_G,2025-06-30,2025-10-31,quantile,0.05,1.2576671838760376,WNV cases
LAO_G,2025-06-30,2025-10-31,quantile,0.5,5.390917539596558,WNV cases
LAO_G,2025-06-30,2025-10-31,quantile,0.55,6.0000386238098145,WNV cases
LAO_G,2025-06-30,2025-10-31,quantile,0.6,6.680346488952637,WNV cases
LAO_G,2025-06-30,2025-10-31,quantile,0.65,7.458402395248413,WNV cases
LAO_G,2025-06-30,2025-10-31,quantile,0.7,8.373318433761597,WNV cases
LAO_G,2025-06-30,2025-10-31,quantile,0.75,9.499993801116943,WNV cases
LAO_G,2025-06-30,2025-10-31,quantile,0.8,10.960468769073486,WNV cases
LAO_G,2025-06-30,2025-10-31,quantile,0.85,12.949240684509277,WNV cases
LAO_G,2025-06-30,2025-10-31,quantile,0.9,15.973300457000732,WNV cases
LAO_G,2025-06-30,2025-10-31,quantile,0.95,21.80549716949463,WNV cases
LAO_G,2025-06-30,2025-10-31,quantile,0.99,39.116371154785156,WNV cases
LAO_G,2025-06-30,2025-11-30,cdf,0,0.550000011920929,No WNV activity
LAO_G,2025-06-30,2025-11-30,quantile,0.01,0.0,WNV cases
LAO_G,2025-06-30,2025-11-30,quantile,0.1,0.0,WNV cases
LAO_G,2025-06-30,2025-11-30,quantile,0.15,0.0,WNV cases
LAO_G,2025-06-30,2025-11-30,quantile,0.2,0.0,WNV cases
LAO_G,2025-06-30,2025-11-30,quantile,0.25,0.0,WNV cases
LAO_G,2025-06-30,2025-11-30,quantile,0.3,0.0,WNV cases
LAO_G,2025-06-30,2025-11-30,quantile,0.35,0.0,WNV cases
LAO_G,2025-06-30,2025-11-30,quantile,0.4,0.0,WNV cases
LAO_G,2025-06-30,2025-11-30,quantile,0.45,0.0,WNV cases
LAO_G,2025-06-30,2025-11-30,quantile,0.05,0.0,WNV cases
LAO_G,2025-06-30,2025-11-30,quantile,0.5,0.0,WNV cases
LAO_G,2025-06-30,2025-11-30,quantile,0.55,0.3660174608230591,WNV cases
LAO_G,2025-06-30,2025-11-30,quantile,0.6,0.45885342359542847,WNV cases
LAO_G,2025-06-30,2025-11-30,quantile,0.65,0.9322699308395386,WNV cases
LAO_G,2025-06-30,2025-11-30,quantile,0.7,1.1245204210281372,WNV cases
LAO_G,2025-06-30,2025-11-30,quantile,0.75,1.38580322265625,WNV cases
LAO_G,2025-06-30,2025-11-30,quantile,0.8,1.6873661875724792,WNV cases
LAO_G,2025-06-30,2025-11-30,quantile,0.85,2.05936735868454,WNV cases
LAO_G,2025-06-30,2025-11-30,quantile,0.9,2.3908334970474243,WNV cases
LAO_G,2025-06-30,2025-11-30,quantile,0.95,2.946064829826355,WNV cases
LAO_G,2025-06-30,2025-11-30,quantile,0.99,4.2953150272369385,WNV cases
LAO_G,2025-06-30,2025-12-31,cdf,0,0.800000011920929,No WNV activity
LAO_G,2025-06-30,2025-12-31,quantile,0.01,0.0,WNV cases
LAO_G,2025-06-30,2025-12-31,quantile,0.1,0.0,WNV cases
LAO_G,2025-06-30,2025-12-31,quantile,0.15,0.0,WNV cases
LAO_G,2025-06-30,2025-12-31,quantile,0.2,0.0,WNV cases
LAO_G,2025-06-30,2025-12-31,quantile,0.25,0.0,WNV cases
LAO_G,2025-06-30,2025-12-31,quantile,0.3,0.0,WNV cases
LAO_G,2025-06-30,2025-12-31,quantile,0.35,0.0,WNV cases
LAO_G,2025-06-30,2025-12-31,quantile,0.4,0.0,WNV cases
LAO_G,2025-06-30,2025-12-31,quantile,0.45,0.0,WNV cases
LAO_G,2025-06-30,2025-12-31,quantile,0.05,0.0,WNV cases
LAO_G,2025-06-30,2025-12-31,quantile,0.5,0.0,WNV cases
LAO_G,2025-06-30,2025-12-31,quantile,0.55,0.0,WNV cases
LAO_G,2025-06-30,2025-12-31,quantile,0.6,0.0,WNV cases
LAO_G,2025-06-30,2025-12-31,quantile,0.65,0.0,WNV cases
LAO_G,2025-06-30,2025-12-31,quantile,0.7,0.0,WNV cases
LAO_G,2025-06-30,2025-12-31,quantile,0.75,0.0,WNV cases
LAO_G,2025-06-30,2025-12-31,quantile,0.8,0.0,WNV cases
LAO_G,2025-06-30,2025-12-31,quantile,0.85,0.5,WNV cases
LAO_G,2025-06-30,2025-12-31,quantile,0.9,0.7134750485420227,WNV cases
LAO_G,2025-06-30,2025-12-31,quantile,0.95,1.5,WNV cases
LAO_G,2025-06-30,2025-12-31,quantile,0.99,2.1464192867279053,WNV cases
ScV_N,2025-06-30,2025-07-31,cdf,0,0.20000000298023224,No WNV activity
ScV_N,2025-06-30,2025-07-31,quantile,0.01,0.0,WNV cases
ScV_N,2025-06-30,2025-07-31,quantile,0.1,0.0,WNV cases
ScV_N,2025-06-30,2025-07-31,quantile,0.15,0.0,WNV cases
ScV_N,2025-06-30,2025-07-31,quantile,0.2,0.0,WNV cases
ScV_N,2025-06-30,2025-07-31,quantile,0.25,0.42756086587905884,WNV cases
ScV_N,2025-06-30,2025-07-31,quantile,0.3,0.6227649450302124,WNV cases
ScV_N,2025-06-30,2025-07-31,quantile,0.35,0.8084456324577332,WNV cases
ScV_N,2025-06-30,2025-07-31,quantile,0.4,1.0,WNV cases
ScV_N,2025-06-30,2025-07-31,quantile,0.45,1.2479947805404663,WNV cases
ScV_N,2025-06-30,2025-07-31,quantile,0.05,0.0,WNV cases
ScV_N,2025-06-30,2025-07-31,quantile,0.5,1.5221861600875854,WNV cases
ScV_N,2025-06-30,2025-07-31,quantile,0.55,1.833357334136963,WNV cases
ScV_N,2025-06-30,2025-07-31,quantile,0.6,2.194159984588623,WNV cases
ScV_N,2025-06-30,2025-07-31,quantile,0.65,2.629378080368042,WNV cases
ScV_N,2025-06-30,2025-07-31,quantile,0.7,3.1815028190612793,WNV cases
ScV_N,2025-06-30,2025-07-31,quantile,0.75,3.9380857944488525,WNV cases
ScV_N,2025-06-30,2025-07-31,quantile,0.8,5.0,WNV cases
ScV_N,2025-06-30,2025-07-31,quantile,0.85,6.444029808044434,WNV cases
ScV_N,2025-06-30,2025-07-31,quantile,0.9,8.821355819702148,WNV cases
ScV_N,2025-06-30,2025-07-31,quantile,0.95,13.943934440612793,WNV cases
ScV_N,2025-06-30,2025-07-31,quantile,0.99,32.42362976074219,WNV cases
ScV_N,2025-06-30,2025-08-31,cdf,0,0.004999999888241291,No WNV activity
ScV_N,2025-06-30,2025-08-31,quantile,0.01,0.20900961756706238,WNV cases
ScV_N,2025-06-30,2025-08-31,quantile,0.1,1.1816500127315521,WNV cases
ScV_N,2025-06-30,2025-08-31,quantile,0.15,1.5948492288589478,WNV cases
ScV_N,2025-06-30,2025-08-31,quantile,0.2,2.0199776887893677,WNV cases
ScV_N,2025-06-30,2025-08-31,quantile,0.25,2.4717262983322144,WNV cases
ScV_N,2025-06-30,2025-08-31,quantile,0.3,2.9603700637817383,WNV cases
ScV_N,2025-06-30,2025-08-31,quantile,0.35,3.490480065345764,WNV cases
ScV_N,2025-06-30,2025-08-31,quantile,0.4,4.07452666759491,WNV cases
ScV_N,2025-06-30,2025-08-31,quantile,0.45,4.721855401992798,WNV cases
ScV_N,2025-06-30,2025-08-31,quantile,0.05,0.749775767326355,WNV cases
ScV_N,2025-06-30,2025-08-31,quantile,0.5,5.452977895736694,WNV cases
ScV_N,2025-06-30,2025-08-31,quantile,0.55,6.299975633621216,WNV cases
ScV_N,2025-06-30,2025-08-31,quantile,0.6,7.316235780715942,WNV cases
ScV_N,2025-06-30,2025-08-31,quantile,0.65,8.589051246643066,WNV cases
ScV_N,2025-06-30,2025-08-31,quantile,0.7,10.266304969787598,WNV cases
ScV_N,2025-06-30,2025-08-31,quantile,0.75,12.4528169631958,WNV cases
ScV_N,2025-06-30,2025-08-31,quantile,0.8,14.452826976776123,WNV cases
ScV_N,2025-06-30,2025-08-31,quantile,0.85,17.23136806488037,WNV cases
ScV_N,2025-06-30,2025-08-31,quantile,0.9,21.573467254638672,WNV cases
ScV_N,2025-06-30,2025-08-31,quantile,0.95,30.319140434265137,WNV cases
ScV_N,2025-06-30,2025-08-31,quantile,0.99,58.75363731384277,WNV cases
ScV_N,2025-06-30,2025-09-30,cdf,0,0.20000000298023224,No WNV activity
ScV_N,2025-06-30,2025-09-30,quantile,0.01,0.0,WNV cases
ScV_N,2025-06-30,2025-09-30,quantile,0.1,0.0,WNV cases
ScV_N,2025-06-30,2025-09-30,quantile,0.15,0.0,WNV cases
ScV_N,2025-06-30,2025-09-30,quantile,0.2,0.0,WNV cases
ScV_N,2025-06-30,2025-09-30,quantile,0.25,0.49654287099838257,WNV cases
ScV_N,2025-06-30,2025-09-30,quantile,0.3,0.6787236332893372,WNV cases
ScV_N,2025-06-30,2025-09-30,quantile,0.35,0.840979278087616,WNV cases
ScV_N,2025-06-30,2025-09-30,quantile,0.4,1.0,WNV cases
ScV_N,2025-06-30,2025-09-30,quantile,0.45,1.1661362648010254,WNV cases
ScV_N,2025-06-30,2025-09-30,quantile,0.05,0.0,WNV cases
ScV_N,2025-06-30,2025-09-30,quantile,0.5,1.3446563482284546,WNV cases
ScV_N,2025-06-30,2025-09-30,quantile,0.55,1.5385048389434814,WNV cases
ScV_N,2025-06-30,2025-09-30,quantile,0.6,1.751458764076233,WNV cases
ScV_N,2025-06-30,2025-09-30,quantile,0.65,1.9902623891830444,WNV cases
ScV_N,2025-06-30,2025-09-30,quantile,0.7,2.2632973194122314,WNV cases
ScV_N,2025-06-30,2025-09-30,quantile,0.75,2.5880727767944336,WNV cases
ScV_N,2025-06-30,2025-09-30,quantile,0.8,3.0,WNV cases
ScV_N,2025-06-30,2025-09-30,quantile,0.85,3.567269802093506,WNV cases
ScV_N,2025-06-30,2025-09-30,quantile,0.9,4.420061111450195,WNV cases
ScV_N,2025-06-30,2025-09-30,quantile,0.95,6.041774749755859,WNV cases
ScV_N,2025-06-30,2025-09-30,quantile,0.99,10.747897148132324,WNV cases
ScV_N,2025-06-30,2025-10-31,cdf,0,0.7750000059604645,No WNV activity
ScV_N,2025-06-30,2025-10-31,quantile,0.01,0.0,WNV cases
ScV_N,2025-06-30,2025-10-31,quantile,0.1,0.0,WNV cases
ScV_N,2025-06-30,2025-10-31,quantile,0.15,0.0,WNV cases
ScV_N,2025-06-30,2025-10-31,quantile,0.2,0.0,WNV cases
ScV_N,2025-06-30,2025-10-31,quantile,0.25,0.0,WNV cases
ScV_N,2025-06-30,2025-10-31,quantile,0.3,0.0,WNV cases
ScV_N,2025-06-30,2025-10-31,quantile,0.35,0.0,WNV cases
ScV_N,2025-06-30,2025-10-31,quantile,0.4,0.0,WNV cases
ScV_N,2025-06-30,2025-10-31,quantile,0.45,0.0,WNV cases
